DATAFLOW,LAST UPDATE,freq,building,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Genève,2017,5200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Genève,2018,5200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Genève,2019,5450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Genève,2020,5500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Genève,2021,5650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Genève,2022,5750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Genève,2023,5650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2013,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2014,1300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2015,1200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2016,1350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2017,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2018,1900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2019,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2020,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2021,1600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2022,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Lefkosia,2023,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2013,49500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2014,50300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2015,52300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2016,53100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2017,61400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2018,72600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2019,67600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2020,69700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2021,59800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2022,59250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Praha,2023,62150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2013,2100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2014,2200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2015,2250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2016,2400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2017,2350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2018,2600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2019,2650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2020,2700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2021,2650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2022,2850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Berlin,2023,2900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2013,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2014,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2015,1700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2016,1900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2017,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2018,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2019,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2020,2050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2021,1550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2022,1650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Karlsruhe,2023,2250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2013,3100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2014,2850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2015,3000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2016,3150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2017,3650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2018,3650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2019,3900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2020,4000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2021,3350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2022,3800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,München,2023,3750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Bonn,2013,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Bonn,2014,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Bonn,2015,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Bonn,2016,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Bonn,2017,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Bonn,2018,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Bonn,2019,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Bonn,2020,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2013,22500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2014,22700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2015,24400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2016,23800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2017,24600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2018,24500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2019,23700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2020,23900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2021,26500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2022,28900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,København,2023,27700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2013,1250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2014,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2015,1450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2016,1650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2017,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2018,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2019,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2020,1600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2021,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2022,2400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Tallinn,2023,2500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2013,1900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2014,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2015,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2016,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2017,2100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2018,2150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2019,2200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2020,2200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2021,2300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2022,2750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Athina,2023,2850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2013,2400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2014,2300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2015,2300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2016,2500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2017,2750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2018,3000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2019,3100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2020,3150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2021,3100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2022,3500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Madrid,2023,3750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2013,2950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2014,2850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2015,2850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2016,3000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2017,3100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2018,3300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2019,3150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2020,3200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2021,3150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2022,3500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Helsinki,2023,3400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2013,3150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2014,3150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2015,3200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2016,3400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2017,3400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2018,3450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2019,3600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2020,3600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2021,3350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2022,3450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Paris,2023,3750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2013,15650,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2014,14750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2015,14800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2016,15800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2017,16300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2018,18100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2019,18500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2020,19300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2021,20600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2022,20350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Zagreb,2023,3050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2013,771500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2014,669000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2015,793000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2016,939000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2017,934000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2018,831500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2019,830000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2020,867500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2021,843000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2022,1115600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Budapest,2023,1117750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2013,2100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2014,2450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2015,2450,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2016,2750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2017,2950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2018,3250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2019,3550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2020,3550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2021,3500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2022,4050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Dublin,2023,4500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2013,255500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2014,285500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2015,310500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2016,349000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2017,339000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2018,386500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2019,374500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2020,387000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2021,372500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2022,450000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Reykjavik,2023,478000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2013,2100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2014,2150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2015,2250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2016,2300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2017,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2018,1900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2019,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2020,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2021,2150,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2022,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Roma,2023,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2013,1900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2014,1700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2015,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2016,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2017,1850,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2018,1900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2019,2050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2020,2050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2021,2000,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2022,2250,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Varese,2023,2350,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2013,4700,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2014,4800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2015,1600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2016,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2017,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2018,1950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2019,2100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2020,2100,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2021,2200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2022,2800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Vilnius,2023,2400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2013,3050,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2014,3200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2015,3950,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2016,4200,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2017,3900,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2018,4500,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2019,4400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2020,4400,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2021,4300,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2022,4550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Luxembourg,2023,4600,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Riga,2013,1550,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Riga,2014,1800,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Riga,2015,1750,,
ESTAT:PRC_COLC_RENTS(1.0),11/12/23 23:00:00,Annual,Detached house,National currency,Riga,2016,1700,,
